id	tiêu đề	mô tả	liên kết	tình trạng	giá	giá ưu đãi	ngày giá ưu đãi có hiệu lực	còn hàng	liên kết hình ảnh	nhãn hiệu	loại sản phẩm	custom_label_0	custom_label_1	custom_label_2	custom_label_3
4282	Micro karaoke có dây CAF P12	Micro karaoke có dây CAF P12, Nhạc cụ Tiến Đạt	http://localhost:50857/phu-kien-amply/micro-karaoke-co-day-caf-p12.html	mới	600000 VND	600000 VND	2023-04-01T08:00+0700/2023-04-30T23:00+0700	còn hàng	https://www.mayhutbui.vn/upload/img/micro-karaoke-co-day-caf-p12_2174.jpg			0	0	Phụ kiện Amply	Không Ưu Tiên
4281	Shure SM57-LC Microphone Mini	Shure SM57-LC Microphone Mini, Nhạc cụ Tiến Đạt	http://localhost:50857/phu-kien-phong-thu/shure-sm57-lc-microphone-mini.html	mới	2650000 VND	2650000 VND	2023-04-01T08:00+0700/2023-04-30T23:00+0700	còn hàng	https://www.mayhutbui.vn/upload/img/shure-sm57-lc-microphone-mini.jpg			0	0	Phụ kiện phòng thu,Phụ kiện Amply	Không Ưu Tiên
4280	Tai nghe  Roland RH200	Tai nghe  Roland RH200, Nhạc cụ Tiến Đạt	http://localhost:50857/phu-kien-phong-thu/tai-nghe-roland-rh200.html	mới	4200000 VND	4200000 VND	2023-04-01T08:00+0700/2023-04-30T23:00+0700	còn hàng	https://www.mayhutbui.vn/upload/img/tai-nghe-roland-rh200.jpg			0	0	Phụ kiện phòng thu,Phụ kiện trống,Phụ kiện Amply	Không Ưu Tiên
4279	Microphone AUDIX F50S Dynamic Vocal	Microphone AUDIX F50S Dynamic Vocal, Nhạc cụ Tiến Đạt	http://localhost:50857/phu-kien-phong-thu/microphone-audix-f50s-dynamic-vocal.html	mới	1700000 VND	1700000 VND	2023-04-01T08:00+0700/2023-04-30T23:00+0700	còn hàng	https://www.mayhutbui.vn/upload/img/microphone-audix-f50s-dynamic-vocal.jpg			0	0	Phụ kiện phòng thu,Phụ kiện Amply	Không Ưu Tiên
4278	Dùi trống chính hãng TAMA 5A Traditional Series Oak	Dùi trống chính hãng TAMA 5A Traditional Series Oak, Nhạc cụ Tiến Đạt	http://localhost:50857/phu-kien-trong/dui-trong-chinh-hang-tama-5a-traditional-series-oak.html	mới	231000 VND	231000 VND	2023-04-01T08:00+0700/2023-04-30T23:00+0700	còn hàng	https://www.mayhutbui.vn/upload/img/dui-trong-chinh-hang-tama-5a-traditional-series-oak.jpg			0	0	Phụ kiện Trống,Phụ kiện tổng hợp,Phụ kiện trống cơ,Phụ kiện trống	Không Ưu Tiên
4277	Dùi trống chính hãng TAMA 7A Traditional Series Oak	Dùi trống chính hãng TAMA 7A Traditional Series Oak, Nhạc cụ Tiến Đạt	http://localhost:50857/phu-kien-trong/dui-trong-chinh-hang-tama-7a-traditional-series-oak.html	mới	231000 VND	231000 VND	2023-04-01T08:00+0700/2023-04-30T23:00+0700	còn hàng	https://www.mayhutbui.vn/upload/img/dui-trong-chinh-hang-tama-7a-traditional-series-oak.jpg			0	0	Phụ kiện Trống,Phụ kiện tổng hợp,Phụ kiện trống	Không Ưu Tiên
4276	Capo đàn guitar Sqoe AC-20	Capo đàn guitar Sqoe AC-20, Nhạc cụ Tiến Đạt	http://localhost:50857/capo-guitar/capo-dan-guitar-sqoe-ac-20.html	mới	170000 VND	170000 VND	2023-04-01T08:00+0700/2023-04-30T23:00+0700	còn hàng	https://www.mayhutbui.vn/upload/img/capo-dan-guitar-sqoe-ac-20.jpg			0	0	Capo Guitar	Không Ưu Tiên
4275	Giá để đàn Ukulele ,Violin, Mandolin Aroma AUS-08	Giá để đàn Ukulele ,Violin, Mandolin Aroma AUS-08, Nhạc cụ Tiến Đạt	http://localhost:50857/phu-kien-ukulele/gia-de-dan-ukulele-violin-mandolin-aroma-aus-08.html	mới	220000 VND	220000 VND	2023-04-01T08:00+0700/2023-04-30T23:00+0700	còn hàng	https://www.mayhutbui.vn/upload/img/gia-de-dan-ukulele-violin-mandolin-aroma-aus-08.jpg			0	0	Phụ kiện Ukulele	Không Ưu Tiên
4273	Đàn Piano điện Yamaha P-S500	Đàn Piano điện Yamaha P-S500, Nhạc cụ Tiến Đạt	http://localhost:50857/digital-p-series/dan-piano-dien-yamaha-p-s500-trang.html	mới	38163000 VND	36254850 VND	2023-04-01T08:00+0700/2023-04-30T23:00+0700	còn hàng	https://www.mayhutbui.vn/upload/img/dan-piano-dien-yamaha-p-s500-Trắng.jpg			0	0	Digital P Series	Không Ưu Tiên
4272	Kèn Melodion Suzuki chính hãng MFR-32	Kèn Melodion Suzuki chính hãng MFR-32, Nhạc cụ Tiến Đạt	http://localhost:50857/ken-melodion-suzuki/ken-melodion-suzuki-chinh-hang-mfr-32.html	mới	1850000 VND	1750000 VND	2023-04-01T08:00+0700/2023-04-30T23:00+0700	còn hàng	https://www.mayhutbui.vn/upload/img/ken-melodion-suzuki-chinh-hang-mfr-32.jpg			0	0	Kèn Melodion Suzuki	Không Ưu Tiên
4271	Đàn Organ điện tử Korg EK-50	Đàn Organ điện tử Korg EK-50, Nhạc cụ Tiến Đạt	http://localhost:50857/dan-organ-korg/dan-organ-dien-tu-korg-ek-50.html	mới	9950000 VND	9800000 VND	2023-04-01T08:00+0700/2023-04-30T23:00+0700	còn hàng	https://www.mayhutbui.vn/upload/img/dan-organ-dien-tu-korg-ek-50.jpg			0	0	Đàn Organ Korg	Không Ưu Tiên
4270	Đàn organ Korg PA-600	Đàn organ Korg PA-600, Nhạc cụ Tiến Đạt	http://localhost:50857/dan-organ-korg/dan-organ-korg-pa-600.html	mới	26000000 VND	25500000 VND	2023-04-01T08:00+0700/2023-04-30T23:00+0700	còn hàng	https://www.mayhutbui.vn/upload/img/dan-organ-korg-pa-600.jpg			0	0	Đàn Organ Korg	Không Ưu Tiên
4269	Đàn organ Korg PA-300	Đàn organ Korg PA-300, Nhạc cụ Tiến Đạt	http://localhost:50857/dan-organ-korg/dan-organ-korg-pa-300.html	mới	16000000 VND	15500000 VND	2023-04-01T08:00+0700/2023-04-30T23:00+0700	còn hàng	https://www.mayhutbui.vn/upload/img/dan-organ-korg-pa-300.jpg			0	0	Đàn Organ Korg	Không Ưu Tiên
4268	Amplifier Fishman Loudbox Performer Bluetooth 180W	Amplifier Fishman Loudbox Performer Bluetooth 180W, Nhạc cụ Tiến Đạt	http://localhost:50857/amplifier-fishman/amplifier-fishman-loudbox-performer-bluetooth-180w.html	mới	22110000 VND	21004500 VND	2023-04-01T08:00+0700/2023-04-30T23:00+0700	còn hàng	https://www.mayhutbui.vn/upload/img/amplifier-fishman-loudbox-performer-bluetooth-180w_4572.jpg			0	0	Amplifier Fishman	Không Ưu Tiên
4267	Trống điện tử Roland SPD-1K	Trống điện tử Roland SPD-1K, Nhạc cụ Tiến Đạt	http://localhost:50857/trong-dien-tu-roland/trong-dien-tu-roland-spd-1k.html	mới	7160000 VND	6658800 VND	2023-04-01T08:00+0700/2023-04-30T23:00+0700	còn hàng	https://www.mayhutbui.vn/upload/img/trong-dien-tu-roland-spd-1k.jpg			0	0	Trống điện tử ROLAND	Không Ưu Tiên
4266	Trống điện tử Roland SPD-SX-SE	Trống điện tử Roland SPD-SX-SE, Nhạc cụ Tiến Đạt	http://localhost:50857/trong-dien-tu-roland/trong-dien-tu-roland-spd-sx-se.html	mới	25530000 VND	23742900 VND	2023-04-01T08:00+0700/2023-04-30T23:00+0700	còn hàng	https://www.mayhutbui.vn/upload/img/trong-dien-tu-roland-spd-sx-se.jpg			0	0	Trống điện tử ROLAND	Không Ưu Tiên
4265	Đàn Piano điện Yamaha P-S500	Đàn Piano điện Yamaha P-S500, Nhạc cụ Tiến Đạt	http://localhost:50857/digital-p-series/dan-piano-dien-yamaha-p-s500.html	mới	38163000 VND	36254850 VND	2023-04-01T08:00+0700/2023-04-30T23:00+0700	còn hàng	https://www.mayhutbui.vn/upload/img/dan-piano-dien-yamaha-p-s500-đen_2331.jpg			0	0	Digital P Series	Không Ưu Tiên
4264	Giá đỡ dành cho Snare hãng Pearl  S-830	Giá đỡ dành cho Snare hãng Pearl  S-830, Nhạc cụ Tiến Đạt	http://localhost:50857/phu-kien-trong/gia-do-danh-cho-snare-hang-pearl-s-830.html	mới	1520000 VND	1444000 VND	2023-04-01T08:00+0700/2023-04-30T23:00+0700	còn hàng	https://www.mayhutbui.vn/upload/img/gia-do-danh-cho-snare-hang-pearl-s-830.jpg			0	0	Phụ kiện Trống,Phụ kiện trống cơ	Không Ưu Tiên
4263	Giá đỡ Hi-Hat Stand hãng Pearl H-830	Giá đỡ Hi-Hat Stand hãng Pearl H-830, Nhạc cụ Tiến Đạt	http://localhost:50857/phu-kien-trong/gia-do-hi-hat-stand-hang-pearl-h-830.html	mới	2710000 VND	2574500 VND	2023-04-01T08:00+0700/2023-04-30T23:00+0700	còn hàng	https://www.mayhutbui.vn/upload/img/gia-do-hi-hat-stand-hang-pearl-h-830.jpg			0	0	Phụ kiện Trống,Phụ kiện trống cơ	Không Ưu Tiên
4262	Pedal trống hãng Pearl P-930	Pedal trống hãng Pearl P-930, Nhạc cụ Tiến Đạt	http://localhost:50857/phu-kien-trong/pedal-trong-hang-pearl-p-930.html	mới	2400000 VND	2280000 VND	2023-04-01T08:00+0700/2023-04-30T23:00+0700	còn hàng	https://www.mayhutbui.vn/upload/img/pedal-trong-hang-pearl-p-930.jpg			0	0	Phụ kiện Trống,Phụ kiện trống cơ	Không Ưu Tiên
4261	Máy lên dây D'Addario PW-CT-17GN - xanh	Máy lên dây D'Addario PW-CT-17GN - xanh, Nhạc cụ Tiến Đạt	http://localhost:50857/may-len-day-may-dem-nhip/may-len-day-d-addario-pw-ct-17gn-xanh.html	mới	330000 VND	330000 VND	2023-04-01T08:00+0700/2023-04-30T23:00+0700	còn hàng	https://www.mayhutbui.vn/upload/img/may-len-day-d-addario-pw-ct-17gn-xanh.jpg			0	0	Máy lên dây - Máy đếm nhịp	Không Ưu Tiên
4259	Trống điện tử Roland TD-17KV2	Trống điện tử Roland TD-17KV2, Nhạc cụ Tiến Đạt	http://localhost:50857/trong-dien-tu-roland/trong-dien-tu-roland-td-17kv2.html	mới	41860000 VND	39767000 VND	2023-04-01T08:00+0700/2023-04-30T23:00+0700	còn hàng	https://www.mayhutbui.vn/upload/img/trong-dien-tu-roland-td-17kv2_5363.jpg		Trống - Amplifier > Trống Điện Tử > Trống điện tử ROLAND	Trống - Amplifier - Trống Điện Tử - Trống điện tử ROLAND	0	Trống điện tử ROLAND	Ưu Tiên Số 1
4258	Trống điện tử Roland TD-27KV	Trống điện tử Roland TD-27KV, Nhạc cụ Tiến Đạt	http://localhost:50857/trong-dien-tu-roland/trong-dien-tu-roland-td-27kv.html	mới	91870000 VND	87276500 VND	2023-04-01T08:00+0700/2023-04-30T23:00+0700	còn hàng	https://www.mayhutbui.vn/upload/img/trong-dien-tu-roland-td-27kv.jpg			0	0	Trống điện tử ROLAND	Không Ưu Tiên
4257	Dây đàn guitar Acoustic Martin Darco Extra light 92/8 size 10-D210	Dây đàn guitar Acoustic Martin Darco Extra light 92/8 size 10-D210, Nhạc cụ Tiến Đạt	http://localhost:50857/acoustic-guitar-strings/day-dan-guitar-acoustic-martin-darco-extra-light-92-8-size-10-d210.html	mới	135000 VND	135000 VND	2023-04-01T08:00+0700/2023-04-30T23:00+0700	còn hàng	https://www.mayhutbui.vn/upload/img/day-dan-guitar-acoustic-martin-darco-extra-light-92-8-size-10-d210.jpg			0	0	Acoustic Guitar Strings	Không Ưu Tiên
4256	Dây đàn guitar Acoustic Martin Darco 80/20 size 12-D520	Dây đàn guitar Acoustic Martin Darco 80/20 size 12-D520, Nhạc cụ Tiến Đạt	http://localhost:50857/acoustic-guitar-strings/day-dan-guitar-acoustic-martin-darco-80-20-size-12-d520.html	mới	115000 VND	115000 VND	2023-04-01T08:00+0700/2023-04-30T23:00+0700	còn hàng	https://www.mayhutbui.vn/upload/img/day-dan-guitar-acoustic-martin-darco-80-20-size-12-d520.jpg			0	0	Acoustic Guitar Strings	Không Ưu Tiên
4255	Dây đàn guitar Acoustic Martin Darco 92/8 size 12-D220	Dây đàn guitar Acoustic Martin Darco 92/8 size 12-D220, Nhạc cụ Tiến Đạt	http://localhost:50857/acoustic-guitar-strings/day-dan-guitar-acoustic-martin-darco-92-8-size-12-d220.html	mới	135000 VND	135000 VND	2023-04-01T08:00+0700/2023-04-30T23:00+0700	còn hàng	https://www.mayhutbui.vn/upload/img/day-dan-guitar-acoustic-martin-darco-92-8-size-12-d220.jpg			0	0	Acoustic Guitar Strings	Không Ưu Tiên
4253	Đàn Guitar Acoustic Martin X Series D-X2E Rosewood w/Bag	Đàn Guitar Acoustic Martin X Series D-X2E Rosewood w/Bag, Nhạc cụ Tiến Đạt	http://localhost:50857/guitar-acoustic-martin/dan-guitar-acoustic-martin-x-series-d-x2e-rosewood-w-bag.html	mới	17270000 VND	16406500 VND	2023-04-01T08:00+0700/2023-04-30T23:00+0700	còn hàng	https://www.mayhutbui.vn/upload/img/dan-guitar-acoustic-martin-x-series-d-x2e-rosewood-w-bag_4208.jpg			0	0	Guitar Acoustic Martin	Không Ưu Tiên
4252	Kick drum siêu nhạy Roland KD-7	Kick drum siêu nhạy Roland KD-7, Nhạc cụ Tiến Đạt	http://localhost:50857/phu-kien-trong/kick-drum-sieu-nhay-roland-kd-7.html	mới	3900000 VND	3900000 VND	2023-04-01T08:00+0700/2023-04-30T23:00+0700	còn hàng	https://www.mayhutbui.vn/upload/img/kick-drum-sieu-nhay-roland-kd-7.jpg			0	0	Phụ kiện Trống,Phụ kiện trống cơ	Không Ưu Tiên
4251	Roland FD-8 HI-HAT Control Pedal	Roland FD-8 HI-HAT Control Pedal, Nhạc cụ Tiến Đạt	http://localhost:50857/phu-kien-trong/roland-fd-8-hi-hat-control-pedal.html	mới	2380000 VND	2380000 VND	2023-04-01T08:00+0700/2023-04-30T23:00+0700	còn hàng	https://www.mayhutbui.vn/upload/img/roland-fd-8-hi-hat-control-pedal.jpg			0	0	Phụ kiện Trống,Phụ kiện trống cơ	Không Ưu Tiên
4250	Trống điện tử Roland TD-17KVX2	Trống điện tử Roland TD-17KVX2, Nhạc cụ Tiến Đạt	http://localhost:50857/trong-dien-tu-roland/trong-dien-tu-roland-td-17kvx2.html	mới	55510000 VND	52860000 VND	2023-04-01T08:00+0700/2023-04-30T23:00+0700	còn hàng	https://www.mayhutbui.vn/upload/img/trong-dien-tu-roland-td-17kvx2_9411.jpg		Trống - Amplifier > Trống Điện Tử > Trống điện tử ROLAND	Trống - Amplifier - Trống Điện Tử - Trống điện tử ROLAND	0	Trống điện tử ROLAND	Ưu Tiên Số 1
4249	Đàn Classic Guitar Yamaha CGX122MC	Đàn Classic Guitar Yamaha CGX122MC, Nhạc cụ Tiến Đạt	http://localhost:50857/classic-guitar/dan-classic-guitar-yamaha-cgx122mc.html	mới	8237000 VND	8237000 VND	2023-04-01T08:00+0700/2023-04-30T23:00+0700	còn hàng	https://www.mayhutbui.vn/upload/img/dan-classic-guitar-yamaha-cgx122mc_5111.jpg			0	0	Classic Guitar	Không Ưu Tiên
4248	Đàn Classic Guitar Yamaha CGX122MS	Đàn Classic Guitar Yamaha CGX122MS, Nhạc cụ Tiến Đạt	http://localhost:50857/classic-guitar/dan-classic-guitar-yamaha-cgx122ms.html	mới	8273000 VND	8273000 VND	2023-04-01T08:00+0700/2023-04-30T23:00+0700	còn hàng	https://www.mayhutbui.vn/upload/img/dan-classic-guitar-yamaha-cgx122ms_2688.jpg			0	0	Classic Guitar	Không Ưu Tiên
4247	Amplifier Fender Bass Rumble 15 EUR	Amplifier Fender Bass Rumble 15 EUR, Nhạc cụ Tiến Đạt	http://localhost:50857/amplifier-fender/amplifier-fender-bass-rumble-15-eur.html	mới	3100000 VND	3100000 VND	2023-04-01T08:00+0700/2023-04-30T23:00+0700	còn hàng	https://www.mayhutbui.vn/upload/img/amplifier-fender-bass-rumble-15-eur.jpg		Trống - Amplifier > AMPLIFIER > Amplifier Fender	Trống - Amplifier - AMPLIFIER - Amplifier Fender	0	Amplifier Fender	Không Ưu Tiên
4246	Đàn guitar điện Fender SQUIER FSR Affinity Series Stratocaster HSS Black Pickguard Ltd	Đàn guitar điện Fender SQUIER FSR Affinity Series Stratocaster HSS Black Pickguard Ltd, Nhạc cụ Tiến Đạt	http://localhost:50857/electric-guitar-fd/dan-guitar-dien-fender-squier-fsr-affinity-series-stratocaster-hss-black-pickguard-ltd.html	mới	7600000 VND	7600000 VND	2023-04-01T08:00+0700/2023-04-30T23:00+0700	còn hàng	https://www.mayhutbui.vn/upload/img/dan-guitar-dien-fender-squier-fsr-affinity-series-stratocaster-hss-black-pickguard-ltd_7529.jpg			0	0	Electric Guitar	Không Ưu Tiên
4245	Sáo tiêu recorder Suzuki SRG-200	Sáo tiêu recorder Suzuki SRG-200, Nhạc cụ Tiến Đạt	http://localhost:50857/sao-tieu-yamaha/sao-tieu-recorder-suzuki-srg-200.html	mới	130000 VND	125000 VND	2023-04-01T08:00+0700/2023-04-30T23:00+0700	còn hàng	https://www.mayhutbui.vn/upload/img/sao-tieu-recorder-suzuki-srg-200.jpg			0	0	Sáo tiêu - RECORDER	Không Ưu Tiên
4244	Trống Cajon NISSI CJ-PSN-812	Trống Cajon NISSI CJ-PSN-812, Nhạc cụ Tiến Đạt	http://localhost:50857/trong-cajon-nissi/trong-cajon-nissi-cj-psn-812.html	mới	1500000 VND	1450000 VND	2023-04-01T08:00+0700/2023-04-30T23:00+0700	còn hàng	https://www.mayhutbui.vn/upload/img/trong-cajon-nissi-cj-psn-812.jpg			0	0	Trống cajon NISSI	Không Ưu Tiên
4243	Đàn Guitar acoustic Taylor GS Mini-e Walnut	Đàn Guitar acoustic Taylor GS Mini-e Walnut, Nhạc cụ Tiến Đạt	http://localhost:50857/acoustic-guitar-taylor/dan-guitar-acoustic-taylor-gs-mini-e-walnut.html	mới	18500000 VND	17575000 VND	2023-04-01T08:00+0700/2023-04-30T23:00+0700	còn hàng	https://www.mayhutbui.vn/upload/img/dan-guitar-acoustic-taylor-gs-mini-e-walnut_9366.jpg			0	0	Acoustic Guitar	Không Ưu Tiên
4242	Đàn Guitar acoustic Taylor GS Mini Mahogany	Đàn Guitar acoustic Taylor GS Mini Mahogany, Nhạc cụ Tiến Đạt	http://localhost:50857/acoustic-guitar-taylor/dan-guitar-acoustic-taylor-gs-mini-mahogany.html	mới	16100000 VND	15295000 VND	2023-04-01T08:00+0700/2023-04-30T23:00+0700	còn hàng	https://www.mayhutbui.vn/upload/img/dan-guitar-acoustic-taylor-gs-mini-mahogany.jpg			0	0	Acoustic Guitar	Không Ưu Tiên
4241	Đàn Guitar acoustic Taylor GS Mini-e KOA	Đàn Guitar acoustic Taylor GS Mini-e KOA, Nhạc cụ Tiến Đạt	http://localhost:50857/acoustic-guitar-taylor/dan-guitar-acoustic-taylor-gs-mini-e-koa.html	mới	24780000 VND	23541000 VND	2023-04-01T08:00+0700/2023-04-30T23:00+0700	còn hàng	https://www.mayhutbui.vn/upload/img/dan-guitar-acoustic-taylor-gs-mini-e-koa.jpg			0	0	Acoustic Guitar	Không Ưu Tiên
4240	Đàn Guitar acoustic Baby Taylor BT1e	Đàn Guitar acoustic Baby Taylor BT1e, Nhạc cụ Tiến Đạt	http://localhost:50857/acoustic-guitar-taylor/dan-guitar-acoustic-baby-taylor-bt1e.html	mới	13810000 VND	13119500 VND	2023-04-01T08:00+0700/2023-04-30T23:00+0700	còn hàng	https://www.mayhutbui.vn/upload/img/dan-guitar-acoustic-baby-taylor-bt1e.jpg			0	0	Acoustic Guitar	Không Ưu Tiên
4239	Đàn Guitar acoustic Baby Taylor BT1	Đàn Guitar acoustic Baby Taylor BT1, Nhạc cụ Tiến Đạt	http://localhost:50857/acoustic-guitar-taylor/dan-guitar-acoustic-baby-taylor-bt1.html	mới	10870000 VND	10326500 VND	2023-04-01T08:00+0700/2023-04-30T23:00+0700	còn hàng	https://www.mayhutbui.vn/upload/img/dan-guitar-acoustic-baby-taylor-bt1.jpg			0	0	Acoustic Guitar	Không Ưu Tiên
4238	Đàn Guitar acoustic Taylor GS Mini-E Mahogany	Đàn Guitar acoustic Taylor GS Mini-E Mahogany, Nhạc cụ Tiến Đạt	http://localhost:50857/acoustic-guitar-taylor/dan-guitar-acoustic-taylor-gs-mini-e-mahogany.html	mới	19430000 VND	18458500 VND	2023-04-01T08:00+0700/2023-04-30T23:00+0700	còn hàng	https://www.mayhutbui.vn/upload/img/dan-guitar-acoustic-taylor-gs-mini-e-mahogany.jpg			0	0	Acoustic Guitar	Không Ưu Tiên
4237	Đàn guitar điện Fender Squier FSR Affinity Series Stratocaster 0378006542	Đàn guitar điện Fender Squier FSR Affinity Series Stratocaster 0378006542, Nhạc cụ Tiến Đạt	http://localhost:50857/electric-guitar-fd/dan-guitar-dien-fender-squier-fsr-affinity-series-stratocaster-0378006542.html	mới	7600000 VND	7600000 VND	2023-04-01T08:00+0700/2023-04-30T23:00+0700	còn hàng	https://www.mayhutbui.vn/upload/img/dan-guitar-dien-fender-squier-fsr-affinity-series-stratocaster-0378006542_3151.jpg			0	0	Electric Guitar	Không Ưu Tiên
4235	Đàn Organ điện tử Casio CT-S500	Đàn Organ điện tử Casio CT-S500, Nhạc cụ Tiến Đạt	http://localhost:50857/standard-keyboard-ctx/dan-organ-dien-tu-casio-ct-s500.html	mới	10020000 VND	9700000 VND	2023-04-01T08:00+0700/2023-04-30T23:00+0700	còn hàng	https://www.mayhutbui.vn/upload/img/dan-organ-dien-tu-casio-ct-s500.jpg			0	0	Standard KeyBoard(CTX)	Không Ưu Tiên
4234	Trống điện tử giả cơ ROLAND VAD503	Trống điện tử giả cơ ROLAND VAD503, Nhạc cụ Tiến Đạt	http://localhost:50857/trong-dien-tu-roland/trong-dien-tu-gia-co-roland-vad503.html	mới	87500000 VND	83125000 VND	2023-04-01T08:00+0700/2023-04-30T23:00+0700	còn hàng	https://www.mayhutbui.vn/upload/img/trong-dien-tu-gia-co-roland-vad503.jpg		Trống - Amplifier > Trống Điện Tử > Trống điện tử ROLAND	Trống - Amplifier - Trống Điện Tử - Trống điện tử ROLAND	0	Trống điện tử ROLAND	Ưu Tiên Số 1
4233	Microphone không dây Sennheiser E-845-S	Microphone không dây Sennheiser E-845-S, Nhạc cụ Tiến Đạt	http://localhost:50857/phu-kien-phong-thu/microphone-khong-day-sennheiser-e-845-s.html	mới	3290000 VND	3290000 VND	2023-04-01T08:00+0700/2023-04-30T23:00+0700	còn hàng	https://www.mayhutbui.vn/upload/img/microphone-khong-day-sennheiser-e-845-s.jpg			0	0	Phụ kiện phòng thu,Phụ kiện tổng hợp,Phụ kiện Amply	Không Ưu Tiên
4232	Cymbal Zildjian ILH Standard ILHSTD	Cymbal Zildjian ILH Standard ILHSTD, Nhạc cụ Tiến Đạt	http://localhost:50857/phu-kien-trong/cymbal-zildjian-ilh-standard-ilhstd.html	mới	10780000 VND	10390000 VND	2023-04-01T08:00+0700/2023-04-30T23:00+0700	còn hàng	https://www.mayhutbui.vn/upload/img/cymbal-zildjian-ilh-standard-ilhstd.jpg			0	0	Phụ kiện Trống	Không Ưu Tiên
4231	Guitar Picks Martin 18A0052 Faux Tortoise 346 Light 046mm	Guitar Picks Martin 18A0052 Faux Tortoise 346 Light 046mm, Nhạc cụ Tiến Đạt	http://localhost:50857/guitar-pick/guitar-picks-martin-18a0052-faux-tortoise-346-light-046mm.html	mới	219000 VND	219000 VND	2023-04-01T08:00+0700/2023-04-30T23:00+0700	còn hàng	https://www.mayhutbui.vn/upload/img/guitar-picks-martin-18a0052-faux-tortoise-346-light-046mm.jpg			0	0	Guitar Pick	Không Ưu Tiên
4230	Guitar Picks Martin 18A0051 Faux Tortoise 351 Heavy 096mm	Guitar Picks Martin 18A0051 Faux Tortoise 351 Heavy 096mm, Nhạc cụ Tiến Đạt	http://localhost:50857/guitar-pick/guitar-picks-martin-18a0051-faux-tortoise-351-heavy-096mm.html	mới	219000 VND	219000 VND	2023-04-01T08:00+0700/2023-04-30T23:00+0700	còn hàng	https://www.mayhutbui.vn/upload/img/guitar-picks-martin-18a0051-faux-tortoise-351-heavy-096mm.jpg			0	0	Guitar Pick	Không Ưu Tiên
4229	Nước lau dây đàn Jim Dunlop 6582 Ultraglide 65 , 2oz	Nước lau dây đàn Jim Dunlop 6582 Ultraglide 65 , 2oz, Nhạc cụ Tiến Đạt	http://localhost:50857/phu-kien-khac1/nuoc-lau-day-dan-jim-dunlop-6582-ultraglide-65-2oz.html	mới	121000 VND	121000 VND	2023-04-01T08:00+0700/2023-04-30T23:00+0700	còn hàng	https://www.mayhutbui.vn/upload/img/nuoc-lau-day-dan-jim-dunlop-6582-ultraglide-65-2oz.jpg			0	0	Phụ kiện khác	Không Ưu Tiên
4228	Nước vệ sinh đàn Jim Dunlop 654 Formula 65 4oz	Nước vệ sinh đàn Jim Dunlop 654 Formula 65 4oz, Nhạc cụ Tiến Đạt	http://localhost:50857/phu-kien-khac/nuoc-ve-sinh-dan-jim-dunlop-654-formula-65-4oz.html	mới	172000 VND	172000 VND	2023-04-01T08:00+0700/2023-04-30T23:00+0700	còn hàng	https://www.mayhutbui.vn/upload/img/nuoc-ve-sinh-dan-jim-dunlop-654-formula-65-4oz_8600.jpg			0	0	Phụ kiện khác,Phụ kiện khác	Không Ưu Tiên
